name,area,pincode,category_searched,rating,review_count,review_outlier,has_website,has_phone,has_price_info,price_level_clean,num_types,business_status
Gambhir Telecom,"Burari, Delhi",110084,mobile shops,4.5,372,0,1,1,0,,5,OPERATIONAL
Mobile Point,"Burari, Delhi",110084,mobile shops,3.8,50,0,0,1,0,,5,OPERATIONAL
"Cashify Mobile Phone Store | Buy, Sell & Repair in Burari New Delhi","Burari, Delhi",110084,mobile shops,4.8,329,0,1,1,0,,5,OPERATIONAL
Advik Mobile,"Burari, Delhi",110084,mobile shops,4.6,27,0,0,1,0,,4,OPERATIONAL
MJ MOBILE REPAIR,"Burari, Delhi",110084,mobile shops,4.9,108,0,0,0,0,,3,OPERATIONAL
J.K enterprises (Redmi store),"Burari, Delhi",110084,mobile shops,3.9,161,0,0,1,0,,4,OPERATIONAL
THAKUR RETAILS,"Burari, Delhi",110084,mobile shops,4.8,55,0,0,1,0,,5,OPERATIONAL
KORE Mobile - Burari,"Burari, Delhi",110084,mobile shops,5.0,5,0,1,1,0,,4,OPERATIONAL
E gadget world nathupura delhi,"Burari, Delhi",110084,mobile shops,4.8,218,0,1,1,0,,6,OPERATIONAL
Dimple Telecom,"Burari, Delhi",110084,mobile shops,3.3,18,0,0,1,0,,4,OPERATIONAL
KANHA JI MOBILE CARE AND ACCESSORIES,"Burari, Delhi",110084,mobile shops,4.9,50,0,0,1,0,,3,OPERATIONAL
Pal Sahab Enterprises,"Burari, Delhi",110084,mobile shops,4.9,60,0,1,1,0,,7,OPERATIONAL
Garg Mobile & Electronics,"Burari, Delhi",110084,mobile shops,5.0,2,0,0,0,0,,4,OPERATIONAL
MOBILE MART,"Burari, Delhi",110084,mobile shops,5.0,1,0,0,1,0,,4,OPERATIONAL
classic telecom center,"Burari, Delhi",110084,mobile shops,4.3,77,0,0,1,0,,4,OPERATIONAL
Gadgets Hub,"Burari, Delhi",110084,mobile shops,5.0,5,0,0,1,0,,9,OPERATIONAL
Vaishno Mobile,"Burari, Delhi",110084,mobile shops,4.2,10,0,0,1,0,,4,OPERATIONAL
Sant Nirankari Jewellers,"Burari, Delhi",110084,jewellery shops,4.1,11,0,0,0,0,,4,OPERATIONAL
Uttranchal Jewellers,"Burari, Delhi",110084,jewellery shops,4.4,11,0,0,1,0,,4,OPERATIONAL
Prajapati Jewellers,"Burari, Delhi",110084,jewellery shops,3.5,6,0,0,1,0,,4,OPERATIONAL
R Jewellery Your Style,"Burari, Delhi",110084,jewellery shops,4.9,13,0,0,1,0,,4,OPERATIONAL
Tushar Jewels Tushar retail mart,"Burari, Delhi",110084,jewellery shops,4.7,51,0,1,1,0,,4,OPERATIONAL
Pooja Jewellers,"Burari, Delhi",110084,jewellery shops,4.7,12,0,0,1,0,,4,OPERATIONAL
Soundarya Fancy Jewellery,"Burari, Delhi",110084,jewellery shops,4.3,13,0,0,1,0,,4,OPERATIONAL
Vamika jewellers,"Burari, Delhi",110084,jewellery shops,5.0,4,0,1,1,0,,6,OPERATIONAL
SAINI JEWELLERS BURARI,"Burari, Delhi",110084,jewellery shops,5.0,1,0,0,1,0,,5,OPERATIONAL
New Ambika Jewellers,"Burari, Delhi",110084,jewellery shops,4.4,7,0,0,1,0,,4,OPERATIONAL
Nirankari Sons Jewellers Pvt. Ltd.,"Burari, Delhi",110033,jewellery shops,4.2,476,0,0,1,0,,4,OPERATIONAL
Pb Jewellers,"Burari, Delhi",110084,jewellery shops,5.0,1,0,0,1,0,,4,OPERATIONAL
Deepali Jewellers,"Burari, Delhi",110042,jewellery shops,4.2,160,0,0,0,0,,4,OPERATIONAL
ocean artificial jewellery collection,"Burari, Delhi",110084,jewellery shops,5.0,2,0,0,1,0,,5,OPERATIONAL
A.K Jewellers,"Burari, Delhi",110084,jewellery shops,3.7,3,0,0,1,0,,4,OPERATIONAL
Royal Verma jewellers (MMTC PAMP Authorised Dealers),"Burari, Delhi",110088,jewellery shops,4.9,623,0,1,1,0,,7,OPERATIONAL
Krishna jewellers,"Burari, Delhi",110084,jewellery shops,5.0,1,0,0,1,0,,4,OPERATIONAL
Krishna Jewellers,"Burari, Delhi",110084,jewellery shops,4.1,22,0,0,1,0,,4,OPERATIONAL
"NAMIKA | KOREAN , WATERPROOF, A.D. JEWELLERY | HAIR ACCESSORIES","Burari, Delhi",110084,jewellery shops,5.0,5,0,1,1,0,,6,OPERATIONAL
Shri Ganpati Jewellers,"Burari, Delhi",110084,jewellery shops,4.5,4,0,0,0,0,,4,OPERATIONAL
Deepa Hardware,"Burari, Delhi",110084,hardware stores,4.8,31,0,0,1,0,,5,OPERATIONAL
BITTO HARDWARE AND ELECTRICALS,"Burari, Delhi",110084,hardware stores,4.5,21,0,0,1,0,,7,OPERATIONAL
Sakshi Paints & Hardware Store,"Burari, Delhi",110084,hardware stores,4.9,45,0,0,1,0,,5,OPERATIONAL
Lucky Hardware And Sanitary Store,"Burari, Delhi",110084,hardware stores,4.5,8,0,0,1,0,,5,OPERATIONAL
KUKU HARDWARE PAINTS AND ELECTRICAL,"Burari, Delhi",110084,hardware stores,4.2,19,0,0,1,0,,7,OPERATIONAL
GUPTA HARDWARE SANITARY AND PAINTS,"Burari, Delhi",110084,hardware stores,4.6,19,0,0,1,0,,5,OPERATIONAL
Mehra Hardware & Enterprises,"Burari, Delhi",110084,hardware stores,4.4,9,0,0,1,0,,5,OPERATIONAL
Bhai Sahab Ki Dukan Paints & Hardware,"Burari, Delhi",110084,hardware stores,4.1,200,0,0,1,0,,6,OPERATIONAL
Rang Rogan Paints & Hardware Store,"Burari, Delhi",110084,hardware stores,4.9,26,0,0,1,0,,7,OPERATIONAL
J K Hardware shop,"Burari, Delhi",110084,hardware stores,5.0,2,0,0,1,0,,5,OPERATIONAL
Gupta hardware and paints,"Burari, Delhi",110084,hardware stores,3.4,9,0,0,1,0,,5,OPERATIONAL
Shree Balaji Paints & Hardware,"Burari, Delhi",110084,hardware stores,5.0,1,0,0,0,0,,5,OPERATIONAL
KUKU HARDWARE PAINTS AND ELECTRICAL -2,"Burari, Delhi",110084,hardware stores,4.8,10,0,0,1,0,,5,OPERATIONAL
Nadeem Hardware and Paints,"Burari, Delhi",110084,hardware stores,4.0,13,0,0,1,0,,5,OPERATIONAL
Ganesh Sanitary And Hardware,"Burari, Delhi",110084,hardware stores,4.9,8,0,0,1,0,,5,OPERATIONAL
Guru Kripa Sanitary & Hardware,"Burari, Delhi",110084,hardware stores,3.3,32,0,0,1,0,,5,OPERATIONAL
Agarwal Paints And Hardware,"Burari, Delhi",110084,hardware stores,4.9,66,0,0,1,0,,5,OPERATIONAL
"Shiv hardware, sanitary And Electrical","Burari, Delhi",110084,hardware stores,5.0,4,0,0,0,0,,5,OPERATIONAL
Chaudhary Hardware Paints & Sanitary,"Burari, Delhi",110084,hardware stores,3.8,5,0,0,1,0,,5,OPERATIONAL
Satguru Electricals,"Burari, Delhi",110084,hardware stores,3.2,5,0,0,1,0,,6,OPERATIONAL
Oh! Pind,"Karol Bagh, Delhi",110005,restaurants,4.5,1424,0,1,1,0,,9,OPERATIONAL
The Dhaba Junction - Restaurant in karol bagh,"Karol Bagh, Delhi",110005,restaurants,4.2,1722,0,1,1,1,2.0,8,OPERATIONAL
"Sandoz Restaurant - Dbg Road, Karol Bagh","Karol Bagh, Delhi",110005,restaurants,4.3,5499,0,1,1,1,2.0,4,OPERATIONAL
Paranga | Best Restaurant In Karol Bagh,"Karol Bagh, Delhi",110005,restaurants,4.8,502,0,1,1,0,,7,OPERATIONAL
Kake Di Hatti Karol Bagh,"Karol Bagh, Delhi",110005,restaurants,4.6,44,0,0,1,0,,5,OPERATIONAL
Suruchi Restaurant,"Karol Bagh, Delhi",110005,restaurants,4.2,2821,0,1,1,1,2.0,8,OPERATIONAL
Flavor of Southvala Veg & Nonveg restaurant,"Karol Bagh, Delhi",110005,restaurants,4.3,940,0,1,1,0,,6,OPERATIONAL
Haldiram's - Karol Bagh,"Karol Bagh, Delhi",110005,restaurants,4.3,10176,1,1,1,1,2.0,4,OPERATIONAL
Ganesh Restaurant,"Karol Bagh, Delhi",110005,restaurants,4.1,4341,0,0,1,1,2.0,7,OPERATIONAL
Pure Shudh,"Karol Bagh, Delhi",110005,restaurants,4.6,843,0,1,1,0,,16,OPERATIONAL
Bikanervala | Karol Bagh,"Karol Bagh, Delhi",110005,restaurants,4.3,11550,1,1,1,1,2.0,16,OPERATIONAL
Bikanervala | Liberty Cinema Karol Bagh,"Karol Bagh, Delhi",110005,restaurants,4.8,1374,0,1,1,0,,16,OPERATIONAL
Sri Saravana Bhavan,"Karol Bagh, Delhi",110005,restaurants,4.0,1174,0,0,1,1,2.0,6,OPERATIONAL
The Taste Of Amritsar | Best Restaurant In Karol Bagh | Best Indian Restaurant,"Karol Bagh, Delhi",110005,restaurants,4.7,15,0,1,0,0,,11,OPERATIONAL
Haldiram's - Karol Bagh,"Karol Bagh, Delhi",110055,restaurants,4.7,673,0,1,1,1,2.0,4,OPERATIONAL
"Bikanervala (Angan) | Karol Bagh, Delhi","Karol Bagh, Delhi",110005,restaurants,4.2,4166,0,1,1,1,2.0,16,OPERATIONAL
Karim's Karol Bagh,"Karol Bagh, Delhi",110005,restaurants,3.0,733,0,0,1,0,,6,OPERATIONAL
Roshan Di Kulfi,"Karol Bagh, Delhi",110005,restaurants,3.9,13903,1,0,0,1,2.0,10,OPERATIONAL
Olive Daniels,"Karol Bagh, Delhi",110005,restaurants,4.2,387,0,1,1,0,,10,OPERATIONAL
The Spicy Stove,"Karol Bagh, Delhi",110005,restaurants,4.5,134,0,0,1,0,,4,OPERATIONAL
Guliyano Cafe,"Karol Bagh, Delhi",110005,cafes,4.6,316,0,0,1,1,2.0,7,OPERATIONAL
steve and dodo,"Karol Bagh, Delhi",110005,cafes,4.9,225,0,1,1,0,,4,OPERATIONAL
The Grill,"Karol Bagh, Delhi",110005,cafes,4.7,79,0,0,1,0,,4,OPERATIONAL
Woodland Cafe,"Karol Bagh, Delhi",110005,cafes,4.7,81,0,0,1,0,,4,OPERATIONAL
Bohéme Cafe Bar,"Karol Bagh, Delhi",110005,cafes,3.9,642,0,0,1,1,2.0,10,OPERATIONAL
Have luck Cafe,"Karol Bagh, Delhi",110005,cafes,4.3,52,0,1,1,0,,4,OPERATIONAL
Qbic cafe,"Karol Bagh, Delhi",110008,cafes,4.1,1812,0,0,1,1,3.0,9,OPERATIONAL
Cafe Tafri Karol Bagh Channa Market,"Karol Bagh, Delhi",110005,cafes,3.9,103,0,0,0,0,,4,OPERATIONAL
W Va Bien,"Karol Bagh, Delhi",110005,cafes,3.7,1199,0,0,1,0,,5,OPERATIONAL
ROYAL PUNJAB GRILL and BAR BY SOCIAL AFFAIRE RESTRO BAR- BEST BAR IN KAROL BAGH DELHI,"Karol Bagh, Delhi",110005,cafes,4.3,398,0,0,1,0,,11,OPERATIONAL
Xero Degrees,"Karol Bagh, Delhi",110005,cafes,3.9,1336,0,1,1,1,2.0,5,OPERATIONAL
Starbucks,"Karol Bagh, Delhi",110005,cafes,4.7,667,0,1,1,1,3.0,10,OPERATIONAL
Delia My Bar Headquarters,"Karol Bagh, Delhi",110005,cafes,3.3,452,0,1,1,0,,4,OPERATIONAL
Cafe De Flora,"Karol Bagh, Delhi",110021,cafes,4.3,2056,0,0,1,0,,4,OPERATIONAL
"Geetanjali Studio - Karol Bagh, New Delhi","Karol Bagh, Delhi",110005,salons,4.8,1719,0,1,1,0,,10,OPERATIONAL
"LOOKS Salon, Karol Bagh","Karol Bagh, Delhi",110005,salons,4.2,1409,0,1,1,0,,6,OPERATIONAL
"Looks Salon, Liberty Cinema Road, Karol bagh","Karol Bagh, Delhi",110005,salons,4.9,728,0,1,1,0,,4,OPERATIONAL
Varshe MediSalon,"Karol Bagh, Delhi",110005,salons,5.0,458,0,1,1,0,,8,OPERATIONAL
HAIRCRAFT UNISEX SALON,"Karol Bagh, Delhi",110005,salons,4.8,1226,0,0,1,0,,5,OPERATIONAL
Naturals Salon,"Karol Bagh, Delhi",110005,salons,4.8,536,0,1,1,0,,4,OPERATIONAL
WoW Women Salon and Academy,"Karol Bagh, Delhi",110005,salons,4.9,392,0,0,1,0,,4,OPERATIONAL
Jawed Habib Karol Bagh,"Karol Bagh, Delhi",110005,salons,4.3,550,0,1,1,0,,4,OPERATIONAL
The Salon By Saksh-E,"Karol Bagh, Delhi",110005,salons,4.8,210,0,1,1,0,,3,OPERATIONAL
Big Brother Hair & Beauty Salon,"Karol Bagh, Delhi",110055,salons,4.6,845,0,1,1,0,,4,OPERATIONAL
Cutes Makeover Salon & Academy,"Karol Bagh, Delhi",110005,salons,4.9,113,0,0,1,0,,7,OPERATIONAL
Atoshi Singh Salon & Makeup Studio,"Karol Bagh, Delhi",110005,salons,4.9,167,0,0,1,0,,11,OPERATIONAL
Hair Master Luxury Salon - Karol Bagh,"Karol Bagh, Delhi",110005,salons,4.6,88,0,1,1,0,,4,OPERATIONAL
persona salon by mallika gambhir,"Karol Bagh, Delhi",110005,salons,4.2,284,0,1,1,0,,4,OPERATIONAL
Sheen Beauty Salon,"Karol Bagh, Delhi",110005,salons,4.8,641,0,0,1,0,,4,OPERATIONAL
Avalon Luxury Salon & Makeup Studio,"Karol Bagh, Delhi",110005,salons,4.1,189,0,1,1,0,,5,OPERATIONAL
Al Habib Unisex Salon,"Karol Bagh, Delhi",110005,salons,3.7,615,0,0,1,0,,4,OPERATIONAL
Dream beauty parlour Karol Bagh,"Karol Bagh, Delhi",110005,salons,4.9,223,0,0,1,0,,4,OPERATIONAL
MANNA'S UNISEX SALON,"Karol Bagh, Delhi",110005,salons,4.7,209,0,1,1,0,,6,OPERATIONAL
Scissors unisex Salon | Beauty Salon & Makeup artist | Best salon in Karol Bagh,"Karol Bagh, Delhi",110005,salons,4.5,153,0,0,1,0,,10,OPERATIONAL
HARDCORE FITNESS GYM,"Karol Bagh, Delhi",110005,gyms,4.9,314,0,1,1,0,,6,OPERATIONAL
VAULT by Virat Kohli,"Karol Bagh, Delhi",110005,gyms,4.9,620,0,1,1,0,,6,OPERATIONAL
The Gym Health Planet New Rohtak Road Karol Bagh,"Karol Bagh, Delhi",110005,gyms,4.7,448,0,1,1,0,,11,OPERATIONAL
Volume Fitness Club (Karol Bagh),"Karol Bagh, Delhi",110005,gyms,4.5,239,0,0,1,0,,5,OPERATIONAL
Fitness Future gym,"Karol Bagh, Delhi",110005,gyms,4.8,335,0,0,0,0,,6,OPERATIONAL
Evolve gym,"Karol Bagh, Delhi",110005,gyms,4.9,35,0,0,1,0,,5,OPERATIONAL
"FITNESS WORLD GYM - Best Gym in Karol Bagh, Top Luxury Gym in Karol Bagh, Zumba, Aerobic, Yoga Classes, Kick Boxing","Karol Bagh, Delhi",110005,gyms,4.6,192,0,1,1,0,,5,OPERATIONAL
Anytime Fitness,"Karol Bagh, Delhi",110005,gyms,3.8,403,0,1,1,0,,6,OPERATIONAL
Anytime Fitness,"Karol Bagh, Delhi",110005,gyms,4.8,128,0,1,1,0,,6,OPERATIONAL
Hardcore Fitness Gym,"Karol Bagh, Delhi",110005,gyms,4.6,159,0,0,1,0,,6,OPERATIONAL
I GYM,"Karol Bagh, Delhi",110005,gyms,4.5,36,0,0,0,0,,5,OPERATIONAL
EARTH FITNESS GYM,"Karol Bagh, Delhi",110005,gyms,4.7,26,0,1,0,0,,6,OPERATIONAL
Anytime Fitness,"Karol Bagh, Delhi",110005,gyms,4.5,435,0,1,1,0,,6,OPERATIONAL
Fitness future unisex gym dev nager,"Karol Bagh, Delhi",110005,gyms,5.0,68,0,0,1,0,,6,OPERATIONAL
Combine Fit Club,"Karol Bagh, Delhi",110005,gyms,4.8,139,0,1,1,0,,7,OPERATIONAL
The New Body Temple,"Karol Bagh, Delhi",110005,gyms,4.2,117,0,0,1,0,,11,OPERATIONAL
D Fitness Academy,"Karol Bagh, Delhi",110005,gyms,4.6,73,0,0,1,0,,5,OPERATIONAL
Bobby's Gym Unisex Fitness,"Karol Bagh, Delhi",110005,gyms,5.0,48,0,0,1,0,,6,OPERATIONAL
Aktiv Fitness,"Karol Bagh, Delhi",110005,gyms,4.9,63,0,0,1,0,,5,OPERATIONAL
The Wellness Club Gym,"Karol Bagh, Delhi",110005,gyms,4.5,16,0,1,0,0,,5,OPERATIONAL
DC Fashion - Karol Bagh,"Karol Bagh, Delhi",110005,clothing stores,4.8,2061,0,1,1,0,,7,OPERATIONAL
"Westside - Karol Bagh, Delhi","Karol Bagh, Delhi",110005,clothing stores,4.1,2752,0,1,1,0,,5,OPERATIONAL
Clothes 'N; More,"Karol Bagh, Delhi",110005,clothing stores,4.8,279,0,0,1,0,,4,OPERATIONAL
Karol Bagh Market,"Karol Bagh, Delhi",110005,clothing stores,4.3,3445,0,0,1,0,,3,OPERATIONAL
Meena Bazaar,"Karol Bagh, Delhi",110005,clothing stores,4.6,2995,0,1,1,0,,5,OPERATIONAL
Libas,"Karol Bagh, Delhi",110005,clothing stores,4.9,1498,0,1,1,0,,5,OPERATIONAL
Ishwar Fashions Best Shop For Readymade & Unstitched Ladies Wear,"Karol Bagh, Delhi",110005,clothing stores,4.8,209,0,0,1,0,,5,OPERATIONAL
Sri Ram & Son - Karol Bagh (Ajmal Khan Road),"Karol Bagh, Delhi",110005,clothing stores,4.9,827,0,1,1,0,,4,OPERATIONAL
Blackberrys,"Karol Bagh, Delhi",110005,clothing stores,4.9,1152,0,1,1,0,,4,OPERATIONAL
Unique fashion point,"Karol Bagh, Delhi",110005,clothing stores,4.0,2005,0,0,1,0,,3,OPERATIONAL
Shagun Groom Wear Karol Bagh,"Karol Bagh, Delhi",110005,clothing stores,4.7,315,0,1,1,0,,4,OPERATIONAL
Taksh Men Karol Bagh Delhi,"Karol Bagh, Delhi",110005,clothing stores,4.5,102,0,1,1,0,,6,OPERATIONAL
Planet Fashion,"Karol Bagh, Delhi",110005,clothing stores,3.9,42,0,0,1,0,,4,OPERATIONAL
The Fashion Palace,"Karol Bagh, Delhi",110005,clothing stores,4.0,102,0,1,1,0,,8,OPERATIONAL
Tank Road Cloth Market (India's biggest Wholesale market for Cloths),"Karol Bagh, Delhi",110005,clothing stores,4.1,416,0,1,0,0,,4,OPERATIONAL
Go Colors - Karol Bagh | Women's Bottom Wear Store,"Karol Bagh, Delhi",110005,clothing stores,4.5,29,0,1,1,0,,6,OPERATIONAL
Sri Ram & Son - Karol Bagh (Padam Singh Rd),"Karol Bagh, Delhi",110005,clothing stores,4.9,204,0,1,1,0,,4,OPERATIONAL
Ritika Ethnic Wear,"Karol Bagh, Delhi",110005,clothing stores,4.9,271,0,1,1,0,,4,OPERATIONAL
Royal mens wear,"Karol Bagh, Delhi",110005,clothing stores,4.5,167,0,0,1,0,,4,OPERATIONAL
TRENDS,"Karol Bagh, Delhi",110005,clothing stores,3.8,202,0,1,1,0,,4,OPERATIONAL
D Mart,"Karol Bagh, Delhi",110005,grocery stores,4.3,3394,0,1,1,0,,7,OPERATIONAL
Southern Super Market,"Karol Bagh, Delhi",110005,grocery stores,4.5,279,0,1,1,0,,10,OPERATIONAL
Rajmandir Hypermarket,"Karol Bagh, Delhi",110005,grocery stores,3.9,802,0,1,1,0,,6,OPERATIONAL
Karol Bagh Market,"Karol Bagh, Delhi",110005,grocery stores,4.2,427,0,0,0,0,,5,OPERATIONAL
Gaffar Electronics Market (Karol Bagh),"Karol Bagh, Delhi",110005,grocery stores,4.1,12253,1,0,0,0,,3,OPERATIONAL
Mohan Store,"Karol Bagh, Delhi",110005,grocery stores,4.3,75,0,0,1,0,,14,OPERATIONAL
"Monday Market/ SomBazar/ Somwar Bazar, Karol Bagh Delhi","Karol Bagh, Delhi",110005,grocery stores,4.4,103,0,0,0,0,,3,OPERATIONAL
Bellanuts Dry Fruits & Dates Gift Hamper Shop | Anand Bhandar,"Karol Bagh, Delhi",110005,grocery stores,4.9,2859,0,1,1,0,,13,OPERATIONAL
Smart Bazaar,"Karol Bagh, Delhi",110070,grocery stores,4.3,12645,1,1,1,0,,9,OPERATIONAL
Karol bagh mobile market,"Karol Bagh, Delhi",110005,grocery stores,4.2,4500,0,1,0,0,,3,OPERATIONAL
Storeex 24/7,"Karol Bagh, Delhi",110005,grocery stores,4.8,53,0,1,1,0,,6,OPERATIONAL
Electronics Mart - Karol Bagh,"Karol Bagh, Delhi",110005,grocery stores,4.8,1704,0,1,1,0,,4,OPERATIONAL
Madan Lal & Sons,"Karol Bagh, Delhi",110005,grocery stores,4.1,109,0,0,1,0,,7,OPERATIONAL
GANPATJEE | WHOLESALE DRY FRUITS | SPICES | KIRYANA | WEDDING BOXES AND THAL,"Karol Bagh, Delhi",110005,grocery stores,4.9,160,0,1,1,0,,9,OPERATIONAL
BM MART,"Karol Bagh, Delhi",110005,grocery stores,4.4,34,0,1,1,0,,9,OPERATIONAL
Sidipura Sub Market,"Karol Bagh, Delhi",110005,grocery stores,3.9,269,0,0,0,0,,9,OPERATIONAL
Tank road jeans market,"Karol Bagh, Delhi",110005,grocery stores,4.1,7096,0,0,0,0,,3,OPERATIONAL
Metro Cash and Carry,"Karol Bagh, Delhi",110032,grocery stores,4.2,4844,0,1,1,0,,10,OPERATIONAL
Singh Electronics,"Karol Bagh, Delhi",110005,electronics shops,4.3,1135,0,1,1,0,,3,OPERATIONAL
VIJAY SALES - KAROL BAGH,"Karol Bagh, Delhi",110005,electronics shops,4.8,15828,1,1,1,0,,5,OPERATIONAL
New Jeet Electronics karol bagh,"Karol Bagh, Delhi",110005,electronics shops,4.0,46,0,0,1,0,,5,OPERATIONAL
"Naresh Electronics (India) - Best mobile price in Karol Bagh, Delhi","Karol Bagh, Delhi",110005,electronics shops,4.6,130,0,1,1,0,,4,OPERATIONAL
Kalra Electronics,"Karol Bagh, Delhi",110005,electronics shops,4.4,1406,0,0,1,0,,3,OPERATIONAL
Sargam Electronics Karol Bagh,"Karol Bagh, Delhi",110005,electronics shops,3.7,440,0,0,0,0,,2,OPERATIONAL
Varun Electronics,"Karol Bagh, Delhi",110005,electronics shops,4.2,64,0,1,1,0,,3,OPERATIONAL
Vaishno Electronics Private Limited,"Karol Bagh, Delhi",110005,electronics shops,3.5,357,0,0,1,0,,4,OPERATIONAL
Great Eastern Retail Pvt Ltd: Karol Bagh,"Karol Bagh, Delhi",110005,electronics shops,4.5,175,0,1,1,0,,4,OPERATIONAL
Croma - Db Gupta Road,"Karol Bagh, Delhi",110005,electronics shops,4.8,3284,0,1,1,0,,5,OPERATIONAL
Deepak Electronics,"Karol Bagh, Delhi",110005,electronics shops,4.4,14,0,0,0,0,,6,OPERATIONAL
Bhasin Appliances,"Karol Bagh, Delhi",110005,electronics shops,4.9,720,0,1,1,0,,7,OPERATIONAL
Paras Gaming and Electronics,"Karol Bagh, Delhi",110005,electronics shops,4.9,412,0,0,1,0,,3,OPERATIONAL
Reliance Digital,"Karol Bagh, Delhi",110005,electronics shops,4.8,9611,1,1,1,0,,4,OPERATIONAL
"Mi Home- Karol Bagh, Delhi","Karol Bagh, Delhi",110005,electronics shops,4.4,1664,0,1,1,0,,4,OPERATIONAL
Alfa electronics and mobile,"Karol Bagh, Delhi",110005,electronics shops,4.5,80,0,1,1,0,,4,OPERATIONAL
Rajindera Electronics,"Karol Bagh, Delhi",110005,electronics shops,3.5,39,0,0,1,0,,4,OPERATIONAL
"Apollo One - Karol Bagh, New Delhi","Karol Bagh, Delhi",110005,clinics,4.9,429,0,1,1,0,,6,OPERATIONAL
Versha Clinic,"Karol Bagh, Delhi",110005,clinics,4.9,555,0,0,1,0,,8,OPERATIONAL
"Apollo Spectra Hospitals - Karol Bagh, Delhi","Karol Bagh, Delhi",110005,clinics,4.8,8182,0,1,1,0,,7,OPERATIONAL
BLK-Max Super Speciality Hospital Delhi,"Karol Bagh, Delhi",110005,clinics,4.6,18891,1,1,1,0,,7,OPERATIONAL
Jeewan Mala Hospital,"Karol Bagh, Delhi",110005,clinics,4.6,2299,0,1,1,0,,5,OPERATIONAL
Anuj Medical Centre,"Karol Bagh, Delhi",110005,clinics,4.9,58,0,0,1,0,,6,OPERATIONAL
Dr SK Jain’s Burlington Clinic - 100 Years Old | Best Sexologist in Delhi | Gupt Rog Doctor | Ayurvedic Treatment,"Karol Bagh, Delhi",110005,clinics,4.5,761,0,1,1,0,,4,OPERATIONAL
Aggarwal Clinic (Dr. A. K. Aggarwal),"Karol Bagh, Delhi",110005,clinics,4.6,32,0,0,1,0,,4,OPERATIONAL
Geetanjali Medical Centre,"Karol Bagh, Delhi",110005,clinics,4.1,47,0,1,1,0,,9,OPERATIONAL
Auris ENT Centre | Dr. Karandeep Singh |,"Karol Bagh, Delhi",110005,clinics,4.9,573,0,1,1,0,,5,OPERATIONAL
MedLoc Physiotherapy Clinic in Delhi,"Karol Bagh, Delhi",110005,clinics,4.9,1186,0,1,1,0,,4,OPERATIONAL
Delhi Mind Clinic,"Karol Bagh, Delhi",110005,clinics,4.7,214,0,1,1,0,,7,OPERATIONAL
"Kaya Clinic - Pusa Road, New Delhi: Laser Hair Reduction, Acne Scar, Hair Loss, Skin Lightening & Fat Loss Treatments","Karol Bagh, Delhi",110005,clinics,4.7,603,0,1,1,0,,6,OPERATIONAL
Vedant Super Speciality Clinic,"Karol Bagh, Delhi",110005,clinics,5.0,30,0,0,1,0,,5,OPERATIONAL
"Dr Batra’s Homeopathy, Hair & Skin Clinic","Karol Bagh, Delhi",110005,clinics,4.5,812,0,1,1,0,,6,OPERATIONAL
Smile N Care Dental Clinics Implant Center,"Karol Bagh, Delhi",110005,clinics,4.9,241,0,0,1,0,,7,OPERATIONAL
Orbit Imaging & PathLab | MRI CT Scan Ultrasound X-Ray in Karol Bagh,"Karol Bagh, Delhi",110005,clinics,4.3,928,0,1,0,0,,6,OPERATIONAL
"Clove Dental Aligners, Braces & Implants Clinic - Karol Bagh","Karol Bagh, Delhi",110005,clinics,4.9,1383,0,1,1,0,,7,OPERATIONAL
GRG Healthcare | BEST GYNECOLOGIST | BEST MTP/ABORTION CLINIC | ULTRASOUND | CT SCAN | HSG | ECG | TMT | ECHO | FETAL ECHO,"Karol Bagh, Delhi",110008,clinics,4.8,1021,0,1,1,0,,6,OPERATIONAL
"Dr. Swati Singh | Best Gynaecologist In Karol Bagh, Gynaecologist In Karol Bagh, Infertility Specialist","Karol Bagh, Delhi",110005,clinics,5.0,22,0,1,1,0,,7,OPERATIONAL
Anjlika Pastry Shop,"Karol Bagh, Delhi",110005,bakeries,3.6,224,0,1,1,0,,7,OPERATIONAL
Frontier bakery,"Karol Bagh, Delhi",110005,bakeries,4.0,525,0,1,1,1,2.0,6,OPERATIONAL
Bhasin Bakers & Confectioners,"Karol Bagh, Delhi",110005,bakeries,4.0,465,0,0,1,0,,6,OPERATIONAL
"CAKE ‘O’ CLOCKS - CENTRAL DELHI BEST BAKERY, DESIGNER CAKE SHOP WITH FREE HOME DELIVERY & DISCOUNT ON STORE PICKUP","Karol Bagh, Delhi",110060,bakeries,4.8,68,0,1,1,0,,6,OPERATIONAL
"Bhasin Cakes and Bakes - Cakes, Pastries,Patties,Kulcha and More","Karol Bagh, Delhi",110005,bakeries,5.0,20,0,0,1,0,,6,OPERATIONAL
MINISTRY OF CAKES,"Karol Bagh, Delhi",110055,bakeries,4.2,508,0,1,1,1,2.0,10,OPERATIONAL
Camdin Patisserie & Boulangerie,"Karol Bagh, Delhi",110060,bakeries,4.1,802,0,1,1,1,2.0,14,OPERATIONAL
Cocoalove Bakery,"Karol Bagh, Delhi",110005,bakeries,4.9,96,0,1,1,0,,6,OPERATIONAL
Aggarwal Sweets n Bake,"Karol Bagh, Delhi",110005,bakeries,3.8,435,0,1,1,0,,7,OPERATIONAL
