name,area,pincode,category_searched,rating,review_count,review_outlier,has_website,has_phone,has_price_info,price_level_clean,num_types,business_status,website_propensity_score
Lok Clinic & Hospital,"Janakpuri, Delhi",110058.0,clinics,4.3,112.0,0,1,1,0,0.0,7,OPERATIONAL,0.7181235558463249
AARTHI SCANS AND LABS | JANAKPURI | DIAGNOSTIC CENTER,"Janakpuri, Delhi",110058.0,clinics,4.6,1646.0,0,1,1,0,0.0,5,OPERATIONAL,0.781407886224245
Dr Harish Neb,"Janakpuri, Delhi",110058.0,clinics,5.0,82.0,0,1,1,0,0.0,8,OPERATIONAL,0.7182019358270552
Advance Diagnostics imaging & Dental Clinic - | Best Diagnostics in Janakpuri | Best Diagnostics Centre in Janakpuri,"Janakpuri, Delhi",110058.0,clinics,4.6,614.0,0,0,0,0,0.0,5,OPERATIONAL,0.7100046910490284
"Dr Batra’s Homeopathy, Hair & Skin Clinic","Janakpuri, Delhi",110058.0,clinics,4.5,1153.0,0,1,1,0,0.0,6,OPERATIONAL,0.7949579997503607
Phoenix Health Care & Aesthetic Clinic,"Janakpuri, Delhi",110058.0,clinics,5.0,20.0,0,0,1,0,0.0,4,OPERATIONAL,0.3634765959161034
Ak Dermacare & Aesthetics,"Janakpuri, Delhi",110058.0,clinics,4.9,1209.0,0,1,1,0,0.0,11,OPERATIONAL,0.8480126451609039
"Dr Suruchi Puri - Best Dermatologist & Skin Specialist in Delhi, Skin Doctor, PRP Clinic/Acne Scar/Hair Fall Treatment Delhi","Janakpuri, Delhi",110058.0,clinics,4.6,1506.0,0,1,1,0,0.0,9,OPERATIONAL,0.8641903953315991
The Guardian Clinics (Dr Vikram Sabharwal & Dr Shivani Sabharwal),"Janakpuri, Delhi",110058.0,clinics,5.0,344.0,0,1,1,0,0.0,8,OPERATIONAL,0.822684546382636
Dr. Tahira Derma & Cosmetology Clinic,"Janakpuri, Delhi",110058.0,clinics,4.9,278.0,0,0,1,0,0.0,5,OPERATIONAL,0.6737377797036841
Dr Abha Bhatnagar (Stay Ahead Clinic) - ENT Surgeon in janakpuri - ENT Clinic in janakpuri,"Janakpuri, Delhi",110058.0,clinics,4.7,89.0,0,1,1,0,0.0,4,OPERATIONAL,0.49953057507599413
"Dr. Manas Chopra's Skin Clinic | Best Doctor for Chemical Peel, PRP ,Wrinkle Treatment & Hyper Pigmentation Treatment","Janakpuri, Delhi",110058.0,clinics,4.8,254.0,0,0,1,0,0.0,10,OPERATIONAL,0.7549536861293933
"Maccure Hospital | Best Pregnancy, Maternity Hospital | Best Gynecologist in Janakpuri, Delhi","Janakpuri, Delhi",110058.0,clinics,4.7,403.0,0,1,1,0,0.0,9,OPERATIONAL,0.8189398550077409
The Guardian Clinics,"Janakpuri, Delhi",110058.0,clinics,5.0,4.0,0,1,1,0,0.0,4,OPERATIONAL,0.3806796731079876
First Care Clinic - Dr. Akant Arora,"Janakpuri, Delhi",110058.0,clinics,4.6,22.0,0,0,1,0,0.0,4,OPERATIONAL,0.3422169774893599
City Imaging & Clinical Labs - Janakpuri,"Janakpuri, Delhi",110058.0,clinics,4.8,1224.0,0,1,1,0,0.0,4,OPERATIONAL,0.7336725505911724
Vasu Hair and Skin Clinic/ Best Skin Care Clinic in Janakpuri/ Top Skin Care Clinic in Janakpuri,"Janakpuri, Delhi",110058.0,clinics,4.9,93.0,0,1,1,0,0.0,8,OPERATIONAL,0.7186953727693407
"Dr. Astha Sharma- Dermatologist in Delhi, Skin Clinic, Best Skin Doctor & Skin Specialist in Janakpuri","Janakpuri, Delhi",110058.0,clinics,4.9,196.0,0,0,1,0,0.0,4,OPERATIONAL,0.5699451080916375
Bhagat Hospital,"Janakpuri, Delhi",110058.0,clinics,3.6,399.0,0,1,1,0,0.0,6,OPERATIONAL,0.6853940015653741
Dough & Cream B-Block-Janakpuri,"Janakpuri, Delhi",110058.0,bakeries,4.4,2948.0,0,1,1,0,0.0,9,OPERATIONAL,0.75040290190159
Dough & Cream C Block Janakpuri,"Janakpuri, Delhi",110058.0,bakeries,4.5,2117.0,0,1,1,0,0.0,9,OPERATIONAL,0.7559481359309213
Bakington Bakery,"Janakpuri, Delhi",110058.0,bakeries,4.1,1764.0,0,1,0,1,2.0,6,OPERATIONAL,0.5513236718153715
Pastry Palace,"Janakpuri, Delhi",110018.0,bakeries,4.1,2745.0,0,0,1,1,2.0,12,OPERATIONAL,0.6428966845783285
Baker by Chance - Janakpuri,"Janakpuri, Delhi",110058.0,bakeries,4.7,170.0,0,0,1,0,0.0,6,OPERATIONAL,0.4810456430007454
"Theobroma Bakery and Cake Shop - Janakpuri, New Delhi","Janakpuri, Delhi",110058.0,bakeries,4.2,374.0,0,1,1,1,2.0,10,OPERATIONAL,0.6743504014998801
Creme Castle,"Janakpuri, Delhi",110058.0,bakeries,4.6,397.0,0,1,1,0,0.0,12,OPERATIONAL,0.7612389543395889
Honey & Dough,"Janakpuri, Delhi",110058.0,bakeries,4.4,600.0,0,1,1,1,2.0,12,OPERATIONAL,0.7656897297704859
Puri Bakers – Top Bakery in Janakpuri | Affordable bakery and cafe in Delhi | Janakpuri,"Janakpuri, Delhi",110058.0,bakeries,4.5,199.0,0,0,1,0,0.0,13,OPERATIONAL,0.7381211065898348
Dolci Patisserie And Cafe,"Janakpuri, Delhi",110058.0,bakeries,4.2,275.0,0,0,1,0,0.0,9,OPERATIONAL,0.6327540290576272
Amit Bakery janakpuri,"Janakpuri, Delhi",110058.0,bakeries,4.1,746.0,0,0,1,1,2.0,8,OPERATIONAL,0.6314545759660586
Ambrosia Patisserie - Cakes and Gift Hampers,"Janakpuri, Delhi",110058.0,bakeries,4.9,99.0,0,1,1,0,0.0,6,OPERATIONAL,0.49631334077650036
The Bakke Maison,"Janakpuri, Delhi",110058.0,bakeries,4.7,78.0,0,1,1,0,0.0,6,OPERATIONAL,0.4725113566150072
Ganesh Bakery,"Janakpuri, Delhi",110058.0,bakeries,4.0,489.0,0,1,1,1,1.0,6,OPERATIONAL,0.503562400905264
Shortcrust Bakes,"Janakpuri, Delhi",110058.0,bakeries,4.1,175.0,0,1,1,0,0.0,6,OPERATIONAL,0.44145629528241614
Polka Pastry Shop & Snacks,"Janakpuri, Delhi",110058.0,bakeries,4.2,500.0,0,0,1,1,2.0,6,OPERATIONAL,0.5418403574938315
"FNP Cakes - Cake Shop in Janakpuri, Delhi","Janakpuri, Delhi",110058.0,bakeries,4.9,111.0,0,1,1,0,0.0,6,OPERATIONAL,0.5215529387452845
Lahore Bakery Sagarpur,"Janakpuri, Delhi",110046.0,bakeries,4.1,526.0,0,0,1,0,0.0,17,OPERATIONAL,0.571170475763456
LAJWAB BAKERY,"Janakpuri, Delhi",110058.0,bakeries,4.3,207.0,0,0,1,0,0.0,7,OPERATIONAL,0.6337816857236459
Wheat & Whisk (Cafe & Bakery),"Janakpuri, Delhi",110058.0,bakeries,4.9,135.0,0,1,1,0,0.0,12,OPERATIONAL,0.691671599422406
YASH MEDICOS,"Janakpuri, Delhi",110058.0,pharmacies,4.8,122.0,0,0,1,0,0.0,5,OPERATIONAL,0.4834560678505785
City Pharmacy,"Janakpuri, Delhi",110058.0,pharmacies,3.7,31.0,0,1,1,0,0.0,5,OPERATIONAL,0.2168577480716383
Star Chemist,"Janakpuri, Delhi",110058.0,pharmacies,4.2,12.0,0,0,1,0,0.0,5,OPERATIONAL,0.18351926244117248
Guardian Pharmacy,"Janakpuri, Delhi",110058.0,pharmacies,4.3,6.0,0,0,1,0,0.0,5,OPERATIONAL,0.1858119528207362
Get - Well Medicos,"Janakpuri, Delhi",110058.0,pharmacies,4.9,53.0,0,0,1,0,0.0,5,OPERATIONAL,0.40680261392655537
Dawailelo Pharmacy,"Janakpuri, Delhi",110046.0,pharmacies,4.9,74.0,0,1,1,0,0.0,5,OPERATIONAL,0.43738338718874475
Janak Medical Store,"Janakpuri, Delhi",110058.0,pharmacies,3.9,30.0,0,0,1,0,0.0,5,OPERATIONAL,0.19402261169183305
Standard Pharmacy,"Janakpuri, Delhi",110058.0,pharmacies,3.1,17.0,0,0,1,0,0.0,5,OPERATIONAL,0.17126207305460586
"ZEELAB Pharmacy - Block A3, Janakpuri","Janakpuri, Delhi",110058.0,pharmacies,4.7,130.0,0,1,1,0,0.0,5,OPERATIONAL,0.4618967769075359
M.D.Medical Store,"Janakpuri, Delhi",110058.0,pharmacies,3.9,19.0,0,0,1,0,0.0,5,OPERATIONAL,0.1909230349247389
Bhatia Medicare,"Janakpuri, Delhi",110058.0,pharmacies,3.4,30.0,0,0,0,0,0.0,5,OPERATIONAL,0.19492644590869437
Star Medicos,"Janakpuri, Delhi",110058.0,pharmacies,3.5,8.0,0,0,1,0,0.0,5,OPERATIONAL,0.14993124176622274
JBB MEDICAL STORE,"Janakpuri, Delhi",110058.0,pharmacies,4.6,57.0,0,0,1,0,0.0,5,OPERATIONAL,0.37304853858573833
Pradhan mantri bhartiya janaushadhi kendra,"Janakpuri, Delhi",110058.0,pharmacies,5.0,28.0,0,0,1,0,0.0,5,OPERATIONAL,0.2583573747419632
Janta medicos,"Janakpuri, Delhi",110058.0,pharmacies,3.7,24.0,0,0,1,0,0.0,6,OPERATIONAL,0.20631057390374907
SastaSundar,"Janakpuri, Delhi",110058.0,pharmacies,4.9,101.0,0,0,0,0,0.0,6,OPERATIONAL,0.43140524374277134
LIFE CARE PHARMACY,"Janakpuri, Delhi",110058.0,pharmacies,3.8,29.0,0,0,1,0,0.0,5,OPERATIONAL,0.19286134531675075
Life care Pharmacy,"Janakpuri, Delhi",110058.0,pharmacies,4.4,17.0,0,1,1,0,0.0,5,OPERATIONAL,0.22452437268020484
Pal Medicos,"Janakpuri, Delhi",110058.0,pharmacies,4.3,34.0,0,0,0,0,0.0,6,OPERATIONAL,0.2759116161105777
Sobti Medicos,"Janakpuri, Delhi",110058.0,pharmacies,3.2,11.0,0,0,0,0,0.0,5,OPERATIONAL,0.14248953320499544
Infinity Study Centre,"Janakpuri, Delhi",110058.0,tutoring centers,4.9,372.0,0,0,1,0,0.0,3,OPERATIONAL,0.6238630823377691
"Anju Maths Classes - CBSE Best Maths Science Coaching Centre Janakpuri 7th, 8th, 9th, Class 12th, 11th, 10th","Janakpuri, Delhi",110058.0,tutoring centers,4.9,714.0,0,1,1,0,0.0,5,OPERATIONAL,0.7761919866977258
Maths Tutor,"Janakpuri, Delhi",110058.0,tutoring centers,5.0,50.0,0,0,1,0,0.0,3,OPERATIONAL,0.4709071810549857
Deepa's Tutorial Tuitions,"Janakpuri, Delhi",110058.0,tutoring centers,5.0,76.0,0,1,1,0,0.0,3,OPERATIONAL,0.5225600188027517
Home Tutor in Janakpuri,"Janakpuri, Delhi",110058.0,tutoring centers,4.6,87.0,0,1,1,0,0.0,2,OPERATIONAL,0.5493057101536379
S2 Classes for school Education(9th and 10th Maths and science,"Janakpuri, Delhi",110058.0,tutoring centers,5.0,235.0,0,0,1,0,0.0,3,OPERATIONAL,0.5760363773900748
Physics Wallah Vidyapeeth Coaching Center Janakpuri | IIT JEE & NEET & Foundation Classes,"Janakpuri, Delhi",110059.0,tutoring centers,4.9,448.0,0,1,1,0,0.0,5,OPERATIONAL,0.7289089571821042
VT Home Tutors - Dwarka,"Janakpuri, Delhi",110045.0,tutoring centers,4.9,137.0,0,1,1,0,0.0,7,OPERATIONAL,0.7074577249090594
Future Education Center,"Janakpuri, Delhi",110058.0,tutoring centers,4.8,24.0,0,0,1,0,0.0,3,OPERATIONAL,0.44691055614050224
"Physics Wallah Vidyapeeth Coaching Center Janakpuri | IIT JEE, NEET & Foundation Classes","Janakpuri, Delhi",110058.0,tutoring centers,4.5,2375.0,0,1,1,0,0.0,5,OPERATIONAL,0.7773230987518629
Roots Abacus Learning School,"Janakpuri, Delhi",110058.0,tutoring centers,4.9,151.0,0,1,1,0,0.0,5,OPERATIONAL,0.6424688389734007
Unique tutorials,"Janakpuri, Delhi",110058.0,tutoring centers,4.9,38.0,0,0,1,0,0.0,2,OPERATIONAL,0.4629641054491392
A. D Tuition Bureau – Home Tutors Janakpuri & Dwarka,"Janakpuri, Delhi",110058.0,tutoring centers,4.7,13.0,0,0,1,0,0.0,4,OPERATIONAL,0.4527911585018226
J&C Language School - French Language Classes Delhi,"Janakpuri, Delhi",110058.0,tutoring centers,4.9,1026.0,0,1,1,0,0.0,5,OPERATIONAL,0.7777997149778771
Tutorpedia,"Janakpuri, Delhi",110058.0,tutoring centers,5.0,20.0,0,0,0,0,0.0,3,OPERATIONAL,0.4161534570036912
Navyug Coaching Center,"Janakpuri, Delhi",110058.0,tutoring centers,4.7,108.0,0,0,1,0,0.0,2,OPERATIONAL,0.5321795962419209
"Satish Accounts Classes, Satish Bhatt -The Educator","Janakpuri, Delhi",110058.0,tutoring centers,5.0,466.0,0,1,1,0,0.0,3,OPERATIONAL,0.6459696474010321
Lets Learn institute,"Janakpuri, Delhi",110059.0,tutoring centers,5.0,96.0,0,1,1,0,0.0,3,OPERATIONAL,0.5443250121866833
EDU Station,"Janakpuri, Delhi",110058.0,tutoring centers,4.8,78.0,0,1,1,0,0.0,3,OPERATIONAL,0.5281058623756082
TutorTrails,"Janakpuri, Delhi",110058.0,tutoring centers,5.0,20.0,0,1,1,0,0.0,4,OPERATIONAL,0.531558317853712
"Interio by Godrej - Furniture and Mattress Store in Janakpuri west, Delhi","Janakpuri, Delhi",110058.0,furniture stores,4.8,2284.0,0,1,1,0,0.0,8,OPERATIONAL,0.7716551904220869
Wakefit - Furniture Store in Janakpuri,"Janakpuri, Delhi",110058.0,furniture stores,4.8,2786.0,0,1,1,0,0.0,7,OPERATIONAL,0.7631014206199183
Blue Hut Furnishers,"Janakpuri, Delhi",110058.0,furniture stores,4.5,102.0,0,1,1,0,0.0,9,OPERATIONAL,0.5848315657851665
R.K Steel Furniture,"Janakpuri, Delhi",110058.0,furniture stores,4.9,1559.0,0,0,1,0,0.0,7,OPERATIONAL,0.7369138777160791
Chopra Furnishers,"Janakpuri, Delhi",110058.0,furniture stores,3.9,36.0,0,0,1,0,0.0,6,OPERATIONAL,0.26379169460914115
Batra Steel Furniture,"Janakpuri, Delhi",110058.0,furniture stores,4.5,829.0,0,1,1,0,0.0,8,OPERATIONAL,0.7555837935300422
Sharma Furniture,"Janakpuri, Delhi",110045.0,furniture stores,4.9,378.0,0,0,1,0,0.0,10,OPERATIONAL,0.7078603039292063
Newyork furniture,"Janakpuri, Delhi",110064.0,furniture stores,4.1,168.0,0,1,1,0,0.0,8,OPERATIONAL,0.5761217077428094
Shri Madhuban Furniture,"Janakpuri, Delhi",110077.0,furniture stores,4.8,302.0,0,0,1,0,0.0,6,OPERATIONAL,0.5927202395725619
S.G.Furnishers,"Janakpuri, Delhi",110064.0,furniture stores,4.5,81.0,0,0,1,0,0.0,6,OPERATIONAL,0.4345088460216391
Siddharth Steel Furniture | Best Wall Fixing Almirah & Steel Almirah Manufacturer In Delhi,"Janakpuri, Delhi",110045.0,furniture stores,4.8,266.0,0,1,1,0,0.0,10,OPERATIONAL,0.7092272326831042
Wood Land Furnishers & Decorators,"Janakpuri, Delhi",110058.0,furniture stores,3.2,51.0,0,0,1,0,0.0,6,OPERATIONAL,0.25098445178018597
"Interio by Godrej - Furniture and Mattress Store in Dwarka, New Delhi","Janakpuri, Delhi",110059.0,furniture stores,4.7,485.0,0,1,1,0,0.0,8,OPERATIONAL,0.7459532135066274
Chhatwal Furnishers,"Janakpuri, Delhi",110058.0,furniture stores,3.5,34.0,0,0,1,0,0.0,6,OPERATIONAL,0.24787256450823486
D.K. Furniture,"Janakpuri, Delhi",110018.0,furniture stores,2.6,65.0,0,1,1,0,0.0,6,OPERATIONAL,0.29125739194072353
IOTA Furniture Store,"Janakpuri, Delhi",110015.0,furniture stores,4.6,601.0,0,1,1,0,0.0,6,OPERATIONAL,0.6718986064831381
J K FURNISHERS - HOME FURNITURE IN DWARKA SECTOR -5 | FURNITURE SHOWROOM IN DWARKA SECTOR -5,"Janakpuri, Delhi",110059.0,furniture stores,4.5,158.0,0,0,1,0,0.0,6,OPERATIONAL,0.45960813164527264
GULATI FURNISHERS,"Janakpuri, Delhi",110018.0,furniture stores,3.7,66.0,0,0,1,0,0.0,6,OPERATIONAL,0.29366572220780535
"Interio by Godrej - Furniture and Mattress Store in Kirti Nagar, New Delhi","Janakpuri, Delhi",110015.0,furniture stores,4.8,1137.0,0,1,1,0,0.0,8,OPERATIONAL,0.7588637229660635
Rajwada decor,"Janakpuri, Delhi",110058.0,furniture stores,4.0,111.0,0,0,1,0,0.0,8,OPERATIONAL,0.4603878459996634
Singh Enterprises Pvt Ltd,"Janakpuri, Delhi",110058.0,mobile shops,4.9,469.0,0,0,1,0,0.0,5,OPERATIONAL,0.5714223298781891
Jai Sachidanand Mobile Store,"Janakpuri, Delhi",110059.0,mobile shops,4.5,2290.0,0,0,1,0,0.0,4,OPERATIONAL,0.581537503093883
R.M. Mobiles & Accessories,"Janakpuri, Delhi",110058.0,mobile shops,4.6,135.0,0,0,1,0,0.0,5,OPERATIONAL,0.4320218203278254
Luv Communication,"Janakpuri, Delhi",110058.0,mobile shops,4.9,429.0,0,1,1,0,0.0,4,OPERATIONAL,0.538598882778311
Hotspot Mobile Store,"Janakpuri, Delhi",110058.0,mobile shops,4.9,513.0,0,1,1,0,0.0,4,OPERATIONAL,0.5707863680378802
Mobile Villa,"Janakpuri, Delhi",110058.0,mobile shops,4.3,73.0,0,0,1,0,0.0,4,OPERATIONAL,0.3353549510013767
Mobile zone,"Janakpuri, Delhi",110058.0,mobile shops,5.0,26.0,0,0,0,0,0.0,4,OPERATIONAL,0.36243950543568526
"Cashify Mobile Phone Store | Buy, Sell & Repair in Janakpuri Delhi","Janakpuri, Delhi",110058.0,mobile shops,4.8,1201.0,0,1,1,0,0.0,6,OPERATIONAL,0.6756026018114756
Mobile Phone Warehouse,"Janakpuri, Delhi",110058.0,mobile shops,4.0,72.0,0,1,1,0,0.0,4,OPERATIONAL,0.29352511730090625
Hotspot Mobile Store,"Janakpuri, Delhi",110058.0,mobile shops,4.9,670.0,0,1,1,0,0.0,4,OPERATIONAL,0.6125823189907706
Mobile Planet,"Janakpuri, Delhi",110058.0,mobile shops,3.2,47.0,0,0,1,0,0.0,4,OPERATIONAL,0.2181554026653006
"Cashify Mobile Phone Shop | Buy, Sell & Repair in Janakpuri West Metro","Janakpuri, Delhi",110058.0,mobile shops,4.8,385.0,0,1,1,0,0.0,6,OPERATIONAL,0.620882046836965
SK Mobile,"Janakpuri, Delhi",110058.0,mobile shops,4.9,102.0,0,0,1,0,0.0,3,OPERATIONAL,0.40230448843486194
The Mobile Shoppe And Repair - Best Mobile Shop In Uttam Nagar - Mobile repair shop in Uttam nagar,"Janakpuri, Delhi",110059.0,mobile shops,4.9,648.0,0,0,1,0,0.0,4,OPERATIONAL,0.5987076295661086
Bulkwala – Mobile Accessories Wholesale,"Janakpuri, Delhi",110008.0,mobile shops,4.9,120.0,0,1,1,0,0.0,6,OPERATIONAL,0.5324594451976694
Reliance Digital,"Janakpuri, Delhi",110058.0,mobile shops,4.6,2821.0,0,1,1,0,0.0,4,OPERATIONAL,0.6356098774122299
Ravi Telecom,"Janakpuri, Delhi",110058.0,mobile shops,4.5,22.0,0,0,1,0,0.0,4,OPERATIONAL,0.2988544055409471
JustPhix,"Janakpuri, Delhi",110058.0,mobile shops,4.9,691.0,0,1,1,0,0.0,3,OPERATIONAL,0.611220543473651
Mobile Zone,"Janakpuri, Delhi",110058.0,mobile shops,3.4,21.0,0,0,1,0,0.0,4,OPERATIONAL,0.16898695745930772
Samsung Experience Store Janakpuri,"Janakpuri, Delhi",110058.0,mobile shops,3.8,221.0,0,1,1,0,0.0,6,OPERATIONAL,0.5426878725610241
Tanishq Jewellery - Delhi - Janakpuri,"Janakpuri, Delhi",110058.0,jewellery shops,4.8,3221.0,0,1,1,0,0.0,6,OPERATIONAL,0.7931202235279574
"Kalyan Jewellers - Janakpuri, New Delhi","Janakpuri, Delhi",110058.0,jewellery shops,4.9,1283.0,0,1,1,0,0.0,8,OPERATIONAL,0.8491525123167795
Nagi Jewellers,"Janakpuri, Delhi",110046.0,jewellery shops,4.8,776.0,0,0,1,0,0.0,5,OPERATIONAL,0.729772117419098
J N Jewellery House Pvt Ltd,"Janakpuri, Delhi",110058.0,jewellery shops,4.9,164.0,0,1,1,0,0.0,4,OPERATIONAL,0.6278750730774675
"CaratLane Jewellery Janakpuri, Delhi","Janakpuri, Delhi",110058.0,jewellery shops,4.9,1140.0,0,1,1,0,0.0,5,OPERATIONAL,0.7712133695528353
S P Jewellers Pvt. Ltd.,"Janakpuri, Delhi",110058.0,jewellery shops,4.5,170.0,0,1,1,0,0.0,7,OPERATIONAL,0.678059726679881
Samaira Jewels Pvt Ltd,"Janakpuri, Delhi",110058.0,jewellery shops,4.7,136.0,0,0,1,0,0.0,8,OPERATIONAL,0.6299403998932377
Malabar Gold & Diamonds - Janakpuri - Delhi,"Janakpuri, Delhi",110058.0,jewellery shops,4.9,412.0,0,1,1,0,0.0,4,OPERATIONAL,0.7082507955737124
Alukka Gold Palace,"Janakpuri, Delhi",110058.0,jewellery shops,4.9,654.0,0,1,1,0,0.0,4,OPERATIONAL,0.7338334812493037
Chandan Jewellers Pvt Ltd,"Janakpuri, Delhi",110058.0,jewellery shops,4.9,126.0,0,0,1,0,0.0,4,OPERATIONAL,0.6011688764894915
Nishant Jewellers- MMTC PAMP Auth. Dealer,"Janakpuri, Delhi",110058.0,jewellery shops,4.4,66.0,0,1,1,0,0.0,5,OPERATIONAL,0.5264362703358055
Mayur Jewellers (Regd.),"Janakpuri, Delhi",110046.0,jewellery shops,4.4,271.0,0,1,1,0,0.0,4,OPERATIONAL,0.6712174577410704
SOUTHERN STAR JEWELLERY,"Janakpuri, Delhi",110058.0,jewellery shops,4.5,23.0,0,1,1,0,0.0,4,OPERATIONAL,0.4389770674601458
"Kisna Diamond & Gold Jewellery - Janakpuri, Delhi","Janakpuri, Delhi",110058.0,jewellery shops,4.9,113.0,0,1,1,0,0.0,6,OPERATIONAL,0.6818014261734598
Shri Raj Jewellers,"Janakpuri, Delhi",110018.0,jewellery shops,4.9,719.0,0,1,1,0,0.0,7,OPERATIONAL,0.8414244241127523
Gupta Jewellers Pvt. Ltd.,"Janakpuri, Delhi",110059.0,jewellery shops,4.6,822.0,0,1,1,0,0.0,4,OPERATIONAL,0.705568684216114
V.K Jewellers,"Janakpuri, Delhi",110058.0,jewellery shops,4.2,35.0,0,0,0,0,0.0,4,OPERATIONAL,0.38303970652386843
HARBANS JEWAR MAHAL,"Janakpuri, Delhi",110058.0,jewellery shops,3.9,7.0,0,0,1,0,0.0,5,OPERATIONAL,0.22465808982509158
"GLAMLIFE - Imitation Jewellery, Artificial Jewellry, Anti tarnish Jewellery In Janakpuri","Janakpuri, Delhi",110058.0,jewellery shops,5.0,31.0,0,1,1,0,0.0,4,OPERATIONAL,0.5391608274510756
RAJESH DIAMONDS AND JEWELS,"Janakpuri, Delhi",110058.0,jewellery shops,4.4,67.0,0,0,1,0,0.0,4,OPERATIONAL,0.47941979461933965
Rajeev Paints & Hardware Store,"Janakpuri, Delhi",110058.0,hardware stores,4.1,45.0,0,0,1,0,0.0,6,OPERATIONAL,0.20499705350540678
Guruji Hardware,"Janakpuri, Delhi",110058.0,hardware stores,4.6,28.0,0,0,1,0,0.0,11,OPERATIONAL,0.3255252915893092
Narang Hardware Store,"Janakpuri, Delhi",110064.0,hardware stores,4.1,158.0,0,0,1,0,0.0,5,OPERATIONAL,0.2586670268168449
Mittal Hardware Store ( Paints Shop & Sanitary Shop) Ai Business,"Janakpuri, Delhi",110059.0,hardware stores,4.9,749.0,0,1,1,0,0.0,11,OPERATIONAL,0.7769260992100523
Subhash hardware Store(pet & garden store)since 1960,"Janakpuri, Delhi",110018.0,hardware stores,4.5,87.0,0,0,1,0,0.0,10,OPERATIONAL,0.3604465184802113
Subhash Hardware,"Janakpuri, Delhi",110058.0,hardware stores,5.0,3.0,0,0,1,0,0.0,5,OPERATIONAL,0.1889224644995081
Jaggi Hardware Private Limited,"Janakpuri, Delhi",110018.0,hardware stores,3.9,342.0,0,0,1,0,0.0,8,OPERATIONAL,0.44278912280363597
Wadhwa Hardwares,"Janakpuri, Delhi",110018.0,hardware stores,3.5,38.0,0,0,1,0,0.0,5,OPERATIONAL,0.15737110879927715
Punjab Hardware,"Janakpuri, Delhi",110018.0,hardware stores,3.6,151.0,0,0,1,0,0.0,5,OPERATIONAL,0.21495031457539449
Ahuja Hardware and sanitary emporium,"Janakpuri, Delhi",110018.0,hardware stores,4.7,7.0,0,0,0,0,0.0,7,OPERATIONAL,0.2360618915622123
Baba Paints Hardware & Sanitary Store,"Janakpuri, Delhi",110059.0,hardware stores,4.8,104.0,0,0,0,0,0.0,8,OPERATIONAL,0.3706801648110243
"Ozone India | Bhagwan Dass Miglani & Sons | Tilak Nagar, New Delhi","Janakpuri, Delhi",110018.0,hardware stores,3.6,184.0,0,1,1,0,0.0,10,OPERATIONAL,0.5851604747582227
New Mittal Sanitary Store(Trusted for quality Since 1966),"Janakpuri, Delhi",110018.0,hardware stores,4.9,185.0,0,0,1,0,0.0,5,OPERATIONAL,0.3660756169039717
Amit Hardware & Paint,"Janakpuri, Delhi",110059.0,hardware stores,4.3,37.0,0,0,1,0,0.0,5,OPERATIONAL,0.22037667521078158
Mishra hardware S Sanitary,"Janakpuri, Delhi",110018.0,hardware stores,4.3,22.0,0,0,1,0,0.0,5,OPERATIONAL,0.19841256533468601
Bhagwati Hardware & Tools,"Janakpuri, Delhi",110059.0,hardware stores,3.8,17.0,0,0,1,0,0.0,5,OPERATIONAL,0.14704370626205776
Aggarwal Paints & construction solutions,"Janakpuri, Delhi",110046.0,hardware stores,4.3,8.0,0,0,1,0,0.0,8,OPERATIONAL,0.2614701242599099
Bansal Hardware & Tools - Hettich Dealer,"Janakpuri, Delhi",110059.0,hardware stores,4.8,71.0,0,0,1,0,0.0,5,OPERATIONAL,0.28388644419951853
MR.DIY,"Janakpuri, Delhi",110058.0,hardware stores,4.3,171.0,0,1,1,0,0.0,5,OPERATIONAL,0.356319584663381
Shyam Hardware | Ozone Hardware Dealer,"Janakpuri, Delhi",110046.0,hardware stores,4.8,22.0,0,1,0,0,0.0,5,OPERATIONAL,0.2589413715076915
Elia Kitchen & Bar,"Rajouri Garden, Delhi",110027.0,restaurants,4.4,1592.0,0,0,1,0,0.0,6,OPERATIONAL,0.6270488308045226
The Yellow Chilli,"Rajouri Garden, Delhi",110027.0,restaurants,4.8,1967.0,0,0,1,0,0.0,5,OPERATIONAL,0.6374758591022288
"House of Royals, Rajouri Garden","Rajouri Garden, Delhi",110027.0,restaurants,4.1,288.0,0,0,1,0,0.0,6,OPERATIONAL,0.5077938315072923
Sandoz Restaurant - Rajouri Garden,"Rajouri Garden, Delhi",110027.0,restaurants,4.1,5461.0,0,1,1,1,2.0,8,OPERATIONAL,0.7530857402931479
"Copper Chimney, North Indian Restaurant in Rajouri Garden- New Delhi","Rajouri Garden, Delhi",110027.0,restaurants,4.7,1769.0,0,1,1,1,3.0,6,OPERATIONAL,0.7805488686166003
Amritsar Haveli Rajouri Garden,"Rajouri Garden, Delhi",110027.0,restaurants,4.3,962.0,0,1,1,0,0.0,7,OPERATIONAL,0.6686978305095014
Rajouri Garden SOCIAL,"Rajouri Garden, Delhi",110018.0,restaurants,4.5,908.0,0,1,1,1,3.0,12,OPERATIONAL,0.8073957566133847
ilios Rajouri Garden,"Rajouri Garden, Delhi",110015.0,restaurants,4.7,4733.0,0,1,1,0,0.0,7,OPERATIONAL,0.7701404815918802
